Timestamp,Tournament ID,Tournament Name,Event ID,Event Name,Set ID,Game Number,Stage Name,Winner ID,Loser ID,Winner Name,Loser Name,Winner Character,Loser Character
1544378400,106639,2GG: First Strike,247703,Ultimate Singles,17494320,1,Frigate Orpheon,2359679,2354975,Wisdom,Nebula | Barnard's Loop,Duck Hunt,King K. Rool
1544378400,106639,2GG: First Strike,247703,Ultimate Singles,17494321,0,Yoshi's Island,2352882,2347469,CR | Sickalaus Nickalaus,jiji,Incineroar,Inkling
1544378400,106639,2GG: First Strike,247703,Ultimate Singles,17494321,1,Battlefield,2347469,2352882,jiji,CR | Sickalaus Nickalaus,Inkling,Incineroar
1544378400,106639,2GG: First Strike,247703,Ultimate Singles,17494321,2,"WarioWare, Inc.",2352882,2347469,CR | Sickalaus Nickalaus,jiji,Fox,Inkling
1544378400,106639,2GG: First Strike,247703,Ultimate Singles,17494324,0,Smashville,2358782,2359923,SZB,FreshKing,Zelda,King K. Rool
1544378400,106639,2GG: First Strike,247703,Ultimate Singles,17494324,1,Smashville,2358782,2359923,SZB,FreshKing,Zelda,King K. Rool
1544378400,106639,2GG: First Strike,247703,Ultimate Singles,17494328,0,Smashville,2359679,2352882,Wisdom,CR | Sickalaus Nickalaus,Duck Hunt,Incineroar
1544378400,106639,2GG: First Strike,247703,Ultimate Singles,17494328,1,Yoshi's Island,2359679,2352882,Wisdom,CR | Sickalaus Nickalaus,Duck Hunt,Fox
1544378400,106639,2GG: First Strike,247703,Ultimate Singles,17494329,0,Smashville,2348021,2359951,Jayce,SSS | P-Cakes`,Inkling,Young Link
1544378400,106639,2GG: First Strike,247703,Ultimate Singles,17494329,1,Battlefield,2348021,2359951,Jayce,SSS | P-Cakes`,Inkling,Young Link
1544378400,106639,2GG: First Strike,247703,Ultimate Singles,17494332,0,Final Destination,2359679,2348021,Wisdom,Jayce,Duck Hunt,Inkling
1544378400,106639,2GG: First Strike,247703,Ultimate Singles,17494332,1,Battlefield,2359679,2348021,Wisdom,Jayce,Duck Hunt,Inkling
1544378400,106639,2GG: First Strike,247703,Ultimate Singles,17494333,0,Final Destination,2358782,2350695,SZB,Amnu,Olimar,Lucina
1544378400,106639,2GG: First Strike,247703,Ultimate Singles,17494333,1,Town and City,2350695,2358782,Amnu,SZB,Cloud,Snake
1544378400,106639,2GG: First Strike,247703,Ultimate Singles,17494333,2,Kalos Pokémon League,2358782,2350695,SZB,Amnu,Chrom,Cloud
1544378400,106639,2GG: First Strike,247703,Ultimate Singles,17494388,0,Yoshi's Island,2354975,2347469,Nebula | Barnard's Loop,jiji,King K. Rool,Inkling
1544378400,106639,2GG: First Strike,247703,Ultimate Singles,17494388,1,Battlefield,2354975,2347469,Nebula | Barnard's Loop,jiji,King K. Rool,Inkling
1544378400,106639,2GG: First Strike,247703,Ultimate Singles,17494389,0,Smashville,2359951,2344699,SSS | P-Cakes`,Glitzille,Young Link,Young Link
1544378400,106639,2GG: First Strike,247703,Ultimate Singles,17494389,1,Battlefield,2344699,2359951,Glitzille,SSS | P-Cakes`,Young Link,Young Link
1544378400,106639,2GG: First Strike,247703,Ultimate Singles,17494389,2,Final Destination,2359951,2344699,SSS | P-Cakes`,Glitzille,Young Link,Young Link
1544378400,106639,2GG: First Strike,247703,Ultimate Singles,17494390,0,Pokémon Stadium 2,2359923,2352882,FreshKing,CR | Sickalaus Nickalaus,King K. Rool,Incineroar
1544378400,106639,2GG: First Strike,247703,Ultimate Singles,17494390,1,"WarioWare, Inc.",2359923,2352882,FreshKing,CR | Sickalaus Nickalaus,King K. Rool,Incineroar
1544378400,106639,2GG: First Strike,247703,Ultimate Singles,17494393,0,Battlefield,2359951,2359923,SSS | P-Cakes`,FreshKing,Young Link,King K. Rool
1544378400,106639,2GG: First Strike,247703,Ultimate Singles,17494393,1,Pokémon Stadium 2,2359923,2359951,FreshKing,SSS | P-Cakes`,King K. Rool,Young Link
